ID,Predict
1829,9280.455
1830,11996.164
1831,53494.15
1832,11524.133
1833,20711.521
1834,14886.274
1835,783.9963
1836,45820.02
1837,22447.457
1838,11513.092
1839,1573.9436
1840,12636.859
1841,5883.0034
1842,5603.8613
1843,7579.42
1844,5584.023
1845,2282.4392
1846,19817.404
1847,10631.254
1848,860.17847
1849,21402.723
1850,4663.3438
1851,14845.555
1852,30734.006
1853,6823.3335
1854,3704.0854
1855,8674.186
1856,15161.813
1857,31688.537
1858,2765.0107
1859,10877.766
1860,9694.228
1861,25203.0
1862,1054.8823
1863,42864.926
1864,54320.098
1865,391.99948
1866,16433.94
1867,29793.703
1868,54283.797
1869,1392.5194
1870,21945.326
1871,7602.19
1872,2050.372
1873,30518.855
1874,21706.488
1875,74674.13
1876,38083.754
1877,27553.307
1878,1414.7639
1879,32584.215
1880,23576.104
1881,5892.7925
1882,17004.125
1883,16225.605
1884,86662.836
1885,12612.766
1886,8157.3237
1887,32296.059
1888,13330.3955
1889,11915.192
1890,7009.0
1891,14893.347
1892,9959.369
1893,16095.981
1894,10292.926
1895,22463.84
1896,8682.032
1897,3215.898
1898,6074.803
1899,27512.895
1900,17628.342
1901,4328.788
1902,80353.375
1903,10753.465
1904,26126.283
1905,9336.494
1906,33884.56
1907,3271.7524
1908,721.3233
1909,12991.579
1910,11766.148
1911,19060.299
1912,18706.852
1913,16169.79
1914,11146.3
1915,391.998
1916,17778.865
1917,37032.562
1918,8498.243
1919,8591.633
1920,9266.772
1921,25698.438
1922,3526.264
1923,8552.006
1924,15925.297
1925,2806.097
1926,4071.3345
1927,25478.559
1928,391.99948
1929,14309.769
1930,13031.041
1931,761.1749
1932,3401.7346
1933,2664.9536
1934,2939.1912
1935,5870.6655
1936,24389.518
1937,20213.78
1938,24468.545
1939,14629.605
1940,4492.5337
1941,18032.645
1942,6409.067
1943,40816.69
1944,28872.94
1945,14822.848
1946,15680.819
1947,12229.205
1948,12266.212
1949,17991.434
1950,22185.883
1951,14041.421
1952,21295.115
1953,12863.831
1954,718.08295
1955,4821.251
1956,30734.592
1957,20385.154
1958,17113.39
1959,19722.732
1960,22454.61
1961,8912.248
1962,4336.6777
1963,4655.641
1964,30873.697
1965,9702.589
1966,12478.122
1967,9237.079
1968,6888.904
1969,1726.3723
1970,2811.872
1971,6050.3257
1972,6775.3228
1973,47782.7
1974,25111.707
1975,76497.0
1976,1384.7686
1977,30605.365
1978,48324.797
1979,19376.209
1980,23287.248
1981,9525.038
1982,8814.6
1983,6943.1807
1984,30705.295
1985,35617.668
1986,39203.31
1987,21759.156
1988,21202.584
1989,11171.981
1990,1594.032
1991,2894.7205
1992,7400.141
1993,14314.478
1994,13343.994
1995,9263.724
1996,10370.378
1997,18088.54
1998,14867.432
1999,4149.1797
2000,4281.6636
2001,15896.177
2002,36104.957
2003,36798.44
2004,16411.463
2005,13489.922
2006,7913.961
2007,13643.534
2008,43814.973
2009,28872.94
2010,22463.84
2011,32466.898
2012,2012.8716
2013,3611.7258
2014,11132.817
2015,6355.9272
2016,3807.2627
2017,12391.724
2018,7592.7695
2019,33375.695
2020,13494.89
2021,3520.8823
2022,41044.934
2023,1726.3723
2024,39025.742
2025,318.90604
2026,10357.617
2027,6651.2065
2028,15864.295
2029,4214.7603
2030,24707.404
2031,9493.955
2032,16893.092
2033,9205.25
2034,16496.123
2035,19240.236
2036,9722.079
2037,16710.512
2038,3033.0234
2039,1673.5237
2040,6525.1294
2041,2408.4534
2042,163.9872
2043,8235.681
2044,11875.292
2045,7418.6006
2046,18704.121
2047,4164.545
2048,6637.53
2049,18449.951
2050,13528.239
2051,8695.482
2052,13429.446
2053,55345.812
2054,3772.2285
2055,1414.7639
2056,15011.209
2057,3801.3909
2058,16120.193
2059,5561.66
2060,8111.44
2061,8184.0693
2062,15135.619
2063,6313.5713
2064,11200.2
2065,5388.464
2066,27817.13
2067,11068.383
2068,6781.9824
2069,4290.4536
2070,41798.125
2071,4960.2017
2072,9393.911
2073,6000.1196
2074,3166.8704
2075,10915.294
2076,14835.576
2077,16569.98
2078,15418.949
2079,4861.0796
2080,9959.369
2081,3000.8005
2082,1884.8524
2083,4015.3242
2084,39222.38
2085,7849.5435
2086,14369.026
2087,17341.406
2088,12911.228
2089,14961.741
2090,13502.717
2091,17406.51
2092,4817.215
2093,8762.746
2094,21427.477
2095,14381.709
2096,36.1306
2097,31.881193
2098,10810.765
2099,220.03407
2100,21528.094
2101,19666.645
2102,13103.125
2103,941.461
2104,984.19763
2105,4927.357
2106,6494.797
2107,31377.764
2108,12850.208
2109,9435.2705
2110,12441.841
2111,15232.719
2112,15264.889
2113,30585.932
2114,11079.198
2115,16557.643
2116,19467.453
2117,8225.616
2118,5447.081
2119,17659.32
2120,16611.85
2121,20530.1
2122,21432.383
2123,30833.973
2124,2412.9336
2125,19120.965
2126,15373.693
2127,314.06726
2128,7796.5884
2129,19343.879
2130,54431.7
2131,6613.0806
2132,3136.025
2133,470.72058
2134,19049.812
2135,1476.2836
2136,16251.205
2137,18956.15
2138,20674.479
2139,16620.914
2140,50353.402
2141,24326.238
2142,6803.7783
2143,14325.267
2144,6464.1924
2145,13360.307
2146,25223.656
2147,15634.75
2148,14625.908
2149,16188.7705
2150,35853.953
2151,17078.254
2152,5645.5693
2153,10943.855
2154,8237.621
2155,4207.2407
2156,8121.3564
2157,3762.7156
2158,52736.055
2159,21656.117
2160,10288.186
2161,19946.496
2162,1884.8524
2163,16621.596
2164,21992.994
2165,1255.2048
2166,43702.71
2167,10218.986
2168,14538.318
2169,21361.979
2170,31742.348
2171,10871.999
2172,413.05154
2173,19074.064
2174,6621.557
2175,930.86926
2176,33577.535
2177,1384.7686
2178,7290.0127
2179,14159.576
2180,9323.742
2181,1019.4262
2182,22836.898
2183,6406.7505
2184,10115.411
2185,14549.804
2186,30419.969
2187,22370.902
2188,11866.212
2189,58350.887
2190,17582.586
2191,10756.737
2192,861.99786
2193,15477.338
2194,17415.21
2195,971.9252
2196,8295.69
2197,6116.7656
2198,11072.269
2199,7374.6416
2200,17851.041
2201,10649.155
2202,36043.406
2203,5685.7817
2204,9068.408
2205,8022.029
2206,3284.2139
2207,8873.224
2208,4152.6006
2209,16653.172
2210,9651.365
2211,28793.607
2212,8154.002
2213,15698.956
2214,4540.735
2215,34869.63
2216,16674.564
2217,5861.059
2218,16855.932
2219,17422.223
2220,20382.725
2221,23982.61
2222,7777.382
2223,5018.4624
2224,2885.8062
2225,4973.192
2226,38877.227
2227,8260.477
2228,39947.043
2229,15313.14
2230,17455.553
2231,21848.031
2232,14387.882
2233,16945.488
2234,1641.415
2235,22599.758
2236,13787.648
2237,22566.59
2238,1641.415
2239,47967.523
2240,188.20755
2241,7075.1465
2242,12387.906
2243,17159.676
2244,21753.887
2245,21183.645
2246,31390.873
2247,39203.31
2248,9361.346
2249,15287.486
2250,188.76332
2251,26420.4
2252,220.95685
2253,626.9958
2254,21868.002
2255,11817.782
2256,5940.3325
2257,17068.826
2258,36.1306
2259,46070.17
2260,7031.163
2261,9082.457
2262,7838.844
2263,17036.477
2264,10006.528
2265,1411.4086
2266,13799.87
2267,1414.7639
2268,18528.756
2269,10647.977
2270,128.58493
2271,220.95685
2272,17659.32
2273,2540.613
2274,17949.188
2275,19038.588
2276,7965.3345
2277,14262.013
2278,542.8968
2279,5063.063
2280,14916.034
2281,3120.2773
2282,12883.378
2283,10991.356
2284,4234.5596
2285,29855.111
2286,1225.1024
2287,40147.29
2288,5044.3784
2289,12782.465
2290,3805.5996
2291,16557.248
2292,20481.287
2293,18431.414
2294,14586.025
2295,7990.5596
2296,1620.3704
2297,24892.123
2298,8322.708
2299,4276.288
2300,24269.094
2301,15325.062
2302,12913.395
2303,40379.297
2304,5567.7485
2305,6214.339
2306,10627.614
2307,5574.449
2308,17828.275
2309,6582.779
2310,2241.291
2311,6521.9004
2312,15821.0205
2313,17449.76
2314,13185.389
2315,10348.996
2316,18369.291
2317,6454.0884
2318,8264.268
2319,9574.807
2320,6415.911
2321,883.98706
2322,35508.117
2323,8383.225
2324,1825.4657
2325,9114.113
2326,13552.208
2327,13882.548
2328,5543.5415
2329,6682.9897
2330,43615.562
2331,2108.0828
2332,25784.854
2333,9003.41
2334,64618.656
2335,15464.722
2336,17307.75
2337,28199.127
2338,2874.7092
2339,18003.654
2340,9395.237
2341,15919.192
2342,145.99904
2343,18187.975
2344,2707.7136
2345,29322.24
2346,17792.57
2347,14138.875
2348,11161.14
2349,342.93942
2350,8786.933
2351,12875.935
2352,16934.727
2353,3050.9258
2354,90159.234
2355,10184.172
2356,548.4611
2357,15443.792
2358,24494.742
2359,6459.1567
2360,8727.105
2361,20838.07
2362,6932.9033
2363,2025.1013
2364,15887.098
2365,2497.1199
2366,18695.223
2367,23797.805
2368,16441.605
2369,12688.779
2370,3165.7952
2371,18582.697
2372,883.98706
2373,8071.763
2374,5218.903
2375,28727.229
2376,15685.741
2377,20677.26
2378,2546.8696
2379,6415.911
2380,14621.026
2381,16980.934
2382,2351.1562
2383,15962.323
2384,15407.233
2385,157.0669
2386,22299.734
2387,18749.057
2388,19867.516
2389,9253.912
2390,3432.4968
2391,4149.1797
2392,11041.181
2393,7158.087
2394,13343.994
2395,6639.4614
2396,67018.734
2397,11954.635
2398,10269.872
2399,26006.459
2400,24293.06
2401,5490.7065
2402,627.30225
2403,8275.247
2404,34338.242
2405,7026.2227
2406,7804.497
2407,12754.639
2408,18449.88
2409,6889.6006
2410,3822.9006
2411,17306.049
2412,4020.1458
2413,2185.1047
2414,3421.6755
2415,14617.61
2416,17659.32
2417,28690.348
2418,43385.4
2419,4084.9617
2420,18487.664
2421,6050.3257
2422,8967.561
2423,618.0806
2424,24336.61
2425,9322.275
2426,13591.169
2427,951.22955
2428,15827.299
2429,11282.133
2430,12966.339
2431,3919.5146
2432,35749.812
2433,1019.0127
2434,25899.482
2435,4545.1597
2436,19814.379
2437,9943.082
2438,7438.333
2439,26506.742
2440,30909.994
2441,252.90729
2442,17910.387
2443,6390.4004
2444,20903.955
2445,3611.7258
2446,1796.1743
2447,39203.31
2448,534.9398
2449,22175.686
2450,1958.9143
2451,11250.284
2452,4510.8135
2453,27151.793
2454,17195.062
2455,48099.59
2456,19422.574
2457,46766.645
2458,18546.666
2459,20230.81
2460,16744.35
2461,28382.193
2462,862.0633
2463,9269.062
2464,23442.787
2465,5507.066
2466,11888.268
2467,29259.639
2468,52793.47
2469,14014.862
2470,7198.5234
2471,2189.766
2472,4396.582
2473,2227.8594
2474,1054.1167
2475,7003.7544
2476,12387.906
2477,12838.546
2478,64618.656
2479,15136.962
2480,1200.5822
2481,8487.842
2482,22308.477
2483,2683.8638
2484,4291.829
2485,18431.414
2486,6415.911
2487,19269.875
2488,10006.528
2489,11204.891
2490,15501.994
2491,1581.1794
2492,6056.3013
2493,18884.621
2494,14675.428
2495,47127.242
2496,2430.0955
2497,6688.18
2498,33115.734
2499,4207.867
2500,3607.1912
2501,17023.418
2502,14660.096
2503,16391.518
2504,20764.37
2505,727.6574
2506,33434.38
2507,16135.56
2508,25925.926
2509,30666.312
2510,7084.8306
2511,37667.594
2512,9253.912
2513,13807.4
2514,7297.5537
2515,9568.845
2516,391.99948
2517,626.9982
2518,27679.309
2519,22062.088
2520,5299.2085
2521,468.94092
2522,8679.176
2523,17593.725
2524,7848.6675
2525,12638.317
2526,11727.72
2527,11659.909
2528,19733.701
2529,16901.344
2530,67532.01
2531,6545.145
2532,9562.176
2533,9487.846
2534,18029.172
2535,2366.228
2536,35791.84
2537,11136.321
2538,16970.977
2539,3611.7258
2540,638.76843
2541,10987.081
2542,8054.974
2543,22120.344
2544,28036.648
2545,9586.503
2546,8189.903
2547,941.8233
2548,2212.6094
2549,4827.8594
2550,5019.166
2551,8553.066
2552,18586.082
2553,12525.208
2554,489.25763
2555,618.85693
2556,76365.36
2557,13590.975
2558,17292.14
2559,16925.25
2560,66728.42
2561,7498.554
2562,507.84546
2563,2191.43
2564,6582.779
2565,21610.088
2566,2254.3335
2567,41310.6
2568,19349.027
2569,2735.2935
2570,975.4388
2571,72904.086
2572,21914.748
2573,14355.273
2574,10648.952
2575,9956.415
2576,1301.7195
2577,56164.13
2578,14678.521
2579,19269.434
2580,46243.434
2581,13898.697
2582,5717.8696
2583,16636.52
2584,7029.192
2585,11768.539
2586,12888.835
2587,3087.2603
2588,5120.0405
2589,5656.9595
2590,7299.5938
2591,47663.816
2592,3959.0535
2593,14347.239
2594,8678.009
2595,2770.1765
2596,6088.006
2597,11399.903
2598,11132.817
2599,15998.262
2600,7926.35
2601,2104.096
2602,17952.543
2603,12516.467
2604,318.90604
2605,4920.795
2606,5870.705
2607,10178.851
2608,7275.6616
2609,41305.87
2610,22550.389
2611,16841.373
2612,4980.9634
2613,15810.644
2614,17013.94
2615,78.84227
2616,11250.284
2617,18328.586
2618,11612.775
2619,4993.8604
2620,13964.281
2621,28300.78
2622,25396.754
2623,12362.578
2624,6066.425
2625,7432.149
2626,13357.287
2627,6316.583
2628,1068.1053
2629,1673.5237
2630,7857.1313
2631,15134.118
2632,3450.017
2633,3887.6624
2634,9890.2295
2635,16754.59
2636,9373.917
2637,375.14926
2638,14790.3955
2639,8657.7295
2640,13155.229
2641,43702.71
2642,10305.775
2643,5018.223
2644,313.94003
2645,19638.12
2646,54283.797
2647,8649.129
2648,6943.1807
2649,746.0533
2650,7467.706
2651,8352.099
2652,30734.592
2653,9186.918
2654,342.93942
2655,9471.047
2656,14421.376
2657,3919.9895
2658,10687.291
2659,11852.91
2660,24798.408
2661,11479.233
2662,8975.279
2663,19676.832
2664,11575.278
2665,21910.402
2666,21033.383
2667,1414.7639
2668,15785.421
2669,11682.785
2670,18256.412
2671,3576.269
2672,13086.939
2673,681.7663
2674,7825.8833
2675,3968.5176
2676,6614.298
2677,5631.79
2678,11812.113
2679,637.13293
2680,6817.4136
2681,12928.49
2682,31049.004
2683,10631.041
2684,7930.3955
2685,391.6316
2686,14732.771
2687,3989.728
2688,13719.596
2689,5598.2676
2690,2433.6384
2691,413.05154
2692,19661.17
2693,15530.54
2694,17037.355
2695,9245.231
2696,13985.407
2697,9728.108
2698,10715.104
2699,9403.037
2700,62818.89
2701,12889.745
2702,4808.469
2703,42253.227
2704,5384.7393
2705,11917.443
2706,6270.672
2707,10423.28
2708,3303.7593
2709,783.82526
2710,21097.834
2711,56939.023
2712,9840.417
2713,11928.52
2714,5649.7173
2715,14454.989
2716,6189.2515
2717,18933.277
2718,5757.9707
2719,20296.982
2720,16256.91
2721,16050.422
2722,12582.523
2723,9831.749
2724,18204.512
2725,3011.0234
2726,17236.125
2727,13451.046
2728,14507.998
2729,9065.9
2730,4686.2905
2731,8462.476
2732,11070.653
2733,6126.201
2734,16855.29
2735,9135.34
2736,5510.3604
2737,23303.488
2738,60153.016
2739,26698.47
2740,7928.0283
2741,16173.338
2742,19552.227
2743,6588.721
2744,22408.57
2745,987.8046
2746,5485.0166
2747,22197.945
2748,2855.7256
2749,1943.6278
2750,19443.87
2751,3331.7441
2752,13830.359
2753,3580.5393
2754,626.0296
2755,28134.764
2756,35501.617
2757,49053.062
2758,14152.947
2759,13365.392
2760,1796.1743
2761,36601.668
2762,14255.131
2763,8496.662
2764,9181.277
2765,13396.762
2766,33600.086
2767,22504.39
2768,4226.815
2769,16233.562
2770,2994.746
2771,13914.308
2772,9114.356
2773,7201.4287
2774,3619.1858
2775,23831.896
2776,3315.501
2777,8349.733
2778,8092.785
2779,1375.8997
2780,52347.91
2781,10705.205
2782,7574.0215
2783,1319.0342
2784,17609.824
2785,4267.1484
2786,37678.66
2787,2994.746
2788,4784.541
2789,7293.1704
2790,34497.574
2791,13587.307
2792,23730.9
2793,5018.4624
2794,11276.625
2795,1733.148
2796,1546.5643
2797,4194.174
2798,1722.4282
2799,8004.1826
2800,5612.2866
2801,11967.16
2802,3704.0854
2803,8895.077
2804,18030.857
2805,14468.3955
2806,13673.73
2807,11849.384
2808,1816.057
2809,39222.043
2810,13570.963
2811,36507.05
2812,5077.175
2813,14069.103
2814,13663.106
2815,17122.762
2816,15391.107
2817,11299.266
2818,15497.736
2819,29026.67
2820,16375.564
2821,297.76773
2822,36827.125
2823,20004.162
2824,9714.312
2825,9552.085
2826,5450.5845
2827,6345.1997
2828,6319.168
2829,9071.713
2830,8842.387
2831,3287.8064
2832,1399.7504
2833,13510.678
2834,2962.469
2835,1190.5375
2836,930.86926
2837,15408.879
2838,5086.128
2839,28267.682
2840,27178.66
2841,1733.148
2842,24120.123
2843,29777.936
2844,2948.165
2845,17052.863
2846,20295.24
2847,4768.562
2848,24637.049
2849,664.96423
2850,77246.76
2851,3685.437
2852,10917.938
2853,10820.802
2854,18356.611
2855,2754.52
2856,13113.54
2857,3527.6533
2858,7625.719
2859,391.99948
2860,6294.606
2861,3526.264
2862,4920.9595
2863,13224.732
2864,37258.758
2865,15690.154
2866,21306.92
2867,9800.946
2868,13912.423
2869,13914.547
2870,5615.6816
2871,23063.81
2872,220.12917
2873,5675.0103
2874,7747.5146
2875,12642.14
2876,6733.1646
2877,24643.135
2878,14997.229
2879,8635.858
2880,9598.937
2881,20226.469
2882,15256.186
2883,11250.284
2884,8738.033
2885,2351.1562
2886,14821.886
2887,17119.92
2888,31369.982
2889,48481.38
2890,32446.934
2891,34431.703
2892,13979.1
2893,20785.47
2894,10218.801
2895,1384.7686
2896,1097.9983
2897,7360.4395
2898,11033.706
2899,11154.265
2900,16479.156
2901,9579.895
2902,9459.347
2903,19373.9
2904,12540.795
2905,18069.9
2906,10242.316
2907,49291.15
2908,8864.596
2909,6272.1675
2910,3676.8828
2911,12434.261
2912,7917.8794
2913,5916.5317
2914,3136.025
2915,24902.88
2916,7105.2
2917,656.21606
2918,23498.926
2919,8464.55
2920,19346.48
2921,10823.403
2922,7381.735
2923,3281.217
2924,16568.797
2925,18827.092
2926,8804.089
2927,29.281782
2928,3560.0872
2929,12665.045
2930,23529.111
2931,11996.667
2932,1741.21
2933,19714.363
2934,19062.1
2935,10831.365
2936,9424.954
2937,20117.695
2938,26975.918
2939,6240.3135
2940,3450.4846
2941,549.8972
2942,391.998
2943,12449.212
2944,489.25763
2945,10418.361
2946,8357.638
2947,7399.605
2948,18725.611
2949,1392.5194
2950,4425.6323
2951,843.1224
2952,7402.923
2953,10008.237
2954,41561.22
2955,11085.762
2956,12493.245
2957,13132.501
2958,12714.643
2959,705.105
2960,14292.078
2961,2664.9536
2962,12463.444
2963,588.47
2964,17212.963
2965,128.58493
2966,7564.6143
2967,25982.312
2968,18297.13
2969,5915.6626
2970,413.05154
2971,14822.848
2972,839.10486
2973,4354.9927
2974,769.33044
2975,31738.564
2976,2189.413
2977,16522.025
2978,5619.8984
2979,18802.473
2980,25907.809
2981,9242.41
2982,20522.484
2983,10378.026
2984,5349.946
2985,12603.2295
2986,11132.817
2987,6943.7305
2988,7506.798
2989,29021.576
2990,21209.36
2991,7831.6475
2992,5866.1484
2993,9935.233
2994,18879.04
2995,36828.918
2996,4985.3887
2997,43699.46
2998,11066.44
2999,15703.419
3000,14409.47
3001,11132.817
3002,14280.796
3003,16034.815
3004,9833.925
3005,7571.45
3006,21494.59
3007,4263.7305
3008,4988.1763
3009,52362.44
3010,14690.398
3011,3258.073
3012,15755.7
3013,14973.489
3014,8015.8413
3015,10198.85
3016,8359.12
3017,7237.083
3018,14744.172
3019,837.23016
3020,14584.773
3021,4752.587
3022,3583.29
3023,52346.266
3024,10908.852
3025,9979.927
3026,29548.674
3027,19262.855
3028,31211.164
3029,6551.647
3030,16020.967
3031,14268.965
3032,3496.7925
3033,13315.936
3034,14335.23
3035,12182.884
3036,318.90604
3037,15568.535
3038,5224.6807
3039,9242.41
3040,2622.283
3041,13310.222
3042,44577.57
3043,2126.2803
3044,8870.55
3045,15521.686
3046,20420.998
3047,23460.098
3048,940.7732
3049,64618.656
3050,10348.996
3051,9092.173
3052,13732.582
3053,699.20087
3054,22722.645
3055,13130.247
3056,9225.949
3057,16962.352
3058,15645.267
3059,1714.3959
3060,220.12917
3061,20952.838
3062,11471.014
3063,3281.8337
3064,6793.0854
3065,8834.774
3066,15328.789
3067,1573.9436
3068,20012.139
3069,2735.1736
3070,323.99557
3071,30694.021
3072,11104.736
3073,3249.4163
3074,13960.38
3075,11869.336
3076,39106.44
3077,3583.29
3078,6447.9106
3079,25810.049
3080,18795.803
3081,334.42877
3082,13792.896
3083,35086.36
3084,20905.432
3085,8154.173
3086,17103.926
3087,49189.15
3088,5397.25
3089,8283.499
3090,2940.8699
3091,44073.344
3092,6108.6143
3093,1989.1682
3094,586.2197
3095,15547.969
3096,18050.988
3097,19062.7
3098,30502.299
3099,3836.941
3100,44577.57
3101,15066.861
3102,18795.875
3103,6554.691
3104,6050.3257
3105,21805.545
3106,3368.779
3107,14774.746
3108,6606.738
3109,5656.9595
3110,33119.336
3111,7139.1045
3112,18678.041
3113,38454.49
3114,539.64905
3115,15135.619
3116,16377.673
3117,1980.9272
3118,11882.26
3119,7723.0127
3120,18817.111
3121,17997.852
3122,43929.363
3123,6120.2964
3124,1057.323
3125,20596.111
3126,4799.488
3127,14379.583
3128,250.9996
3129,36043.406
3130,4952.24
3131,21519.943
3132,1988.2205
3133,14751.246
3134,5203.7812
3135,23504.328
3136,11711.68
3137,1981.7979
3138,16240.468
3139,21604.318
3140,17676.322
3141,13747.245
3142,11749.182
3143,12153.499
3144,3427.7393
3145,15740.7705
3146,7787.707
3147,20428.516
3148,3557.524
3149,21146.121
3150,8861.848
3151,3565.4707
3152,22959.564
3153,8883.156
3154,51443.996
3155,13802.121
3156,6976.891
3157,284.50546
3158,1450.207
3159,922.9572
3160,469.40207
3161,24312.738
3162,9187.286
3163,10596.683
3164,20375.553
3165,1019.0127
3166,4321.4688
3167,13955.348
3168,881.3451
3169,15748.398
3170,991.2672
3171,9541.514
3172,6554.178
3173,18521.848
3174,11655.018
3175,9324.863
3176,43981.51
3177,12540.102
3178,34247.39
3179,8082.626
3180,2545.0054
3181,4160.225
3182,21076.557
3183,7890.4756
3184,13724.869
3185,32669.162
3186,4892.419
3187,9311.318
3188,17475.107
3189,30643.217
3190,23037.805
3191,10698.55
3192,36915.492
3193,13088.699
3194,7529.041
3195,9739.564
3196,18353.111
3197,38628.457
3198,13409.558
3199,24927.615
3200,16426.965
3201,35872.63
3202,11899.736
3203,6500.189
3204,13747.245
3205,5798.137
3206,8385.016
3207,6544.951
3208,21254.738
3209,6707.179
3210,15516.771
3211,4783.4
3212,23483.625
3213,13468.453
3214,5426.1465
3215,7003.7544
3216,188.76332
3217,29.281782
3218,5586.8257
3219,5018.4624
3220,12256.015
3221,4041.6013
3222,1189.9445
3223,9380.535
3224,6538.6553
3225,6415.911
3226,780.6988
3227,17155.797
3228,9367.705
3229,284.50546
3230,941.8233
3231,727.9313
3232,53.595844
3233,26078.262
3234,18396.764
3235,16136.698
3236,3430.4119
3237,7777.1074
3238,334.42877
3239,20724.682
3240,8259.484
3241,19049.812
3242,3450.017
3243,7054.009
3244,8959.311
3245,34594.535
3246,2084.5164
3247,8910.004
3248,16908.115
3249,27096.486
3250,471.06824
3251,6415.911
3252,7490.9194
3253,42134.56
3254,10727.527
3255,17312.553
3256,22892.2
3257,24221.39
3258,2686.214
3259,26284.36
3260,14262.421
3261,18859.98
3262,14069.196
3263,11667.263
3264,29153.986
3265,13423.262
3266,14108.742
3267,13029.762
3268,3805.5996
3269,12780.515
3270,12520.884
3271,17734.275
3272,33085.207
3273,3772.2285
3274,10216.793
3275,13940.076
3276,10310.523
3277,20369.102
3278,5754.737
3279,10292.926
3280,22356.398
3281,5214.076
3282,334.42877
3283,31392.07
3284,837.23016
3285,11520.66
3286,4948.4155
3287,4754.8545
3288,15473.279
3289,7136.0273
3290,1565.9568
3291,7178.9204
3292,862.0633
3293,15175.586
3294,395.0771
3295,11524.704
3296,31985.578
3297,9946.004
3298,12795.614
3299,4679.916
3300,23529.111
3301,14838.703
3302,16724.207
3303,3729.7988
3304,4195.8823
3305,5230.5845
3306,18122.488
3307,11981.471
3308,3576.276
3309,297.76773
3310,10523.541
3311,2188.015
3312,6588.2686
3313,26979.957
3314,17357.82
3315,3704.0854
3316,24941.004
3317,28056.79
3318,3807.1536
3319,6193.415
3320,30581.12
3321,2285.7659
3322,2650.277
3323,3571.2473
3324,8956.013
3325,7064.0073
3326,5467.81
3327,6943.1807
3328,21921.982
3329,9180.349
3330,80353.375
3331,17682.46
3332,5426.1465
3333,20372.113
3334,44401.953
3335,12616.771
3336,16625.496
3337,8465.575
3338,19981.072
3339,15634.75
3340,2650.277
3341,2604.1719
3342,6847.077
3343,14868.042
3344,9904.635
3345,13615.509
3346,20472.068
3347,485.02438
3348,334.42877
3349,8277.244
3350,3946.196
3351,1682.6166
3352,25544.396
3353,2773.3325
3354,8466.714
3355,4442.301
3356,9176.488
3357,8919.57
3358,33797.58
3359,927.7906
3360,21303.992
3361,2471.2993
3362,4503.552
3363,16418.227
3364,5900.762
3365,3102.788
3366,25431.85
3367,7222.615
3368,573.2049
3369,21181.887
3370,1678.5625
3371,12387.906
3372,19604.117
3373,15219.751
3374,11011.954
3375,18420.66
3376,32869.3
3377,32660.129
3378,30075.018
3379,6040.096
3380,17024.621
3381,19191.889
3382,16653.172
3383,7098.3857
3384,3666.5571
3385,3362.0757
3386,18267.455
3387,40107.223
3388,33454.566
3389,21484.486
3390,13496.383
3391,17282.727
3392,39955.008
3393,9674.129
3394,18471.238
3395,12700.995
3396,32920.027
3397,6118.125
3398,16878.275
3399,7735.1396
3400,5891.775
3401,13513.101
3402,1916.9999
3403,37651.83
3404,14431.751
3405,6928.3687
3406,11981.059
3407,87974.305
3408,19349.027
3409,17784.037
3410,52277.066
3411,12465.93
3412,13521.52
3413,11581.429
3414,12910.328
3415,4518.4014
3416,30721.521
3417,12391.724
3418,9242.596
3419,25617.637
3420,15613.114
3421,3982.6516
3422,43156.94
3423,10880.671
3424,11132.817
3425,8137.7173
3426,11743.703
3427,15154.47
3428,19274.617
3429,14096.812
3430,35462.566
3431,17435.121
3432,15329.564
3433,23890.107
3434,6602.1455
3435,18415.371
3436,15234.607
3437,2563.9646
3438,19626.996
3439,9359.498
3440,29298.34
3441,2181.531
3442,17090.719
3443,9161.91
3444,14380.214
3445,9568.845
3446,7230.687
3447,37437.562
3448,3647.9307
3449,17078.254
3450,291.97705
3451,2254.8508
3452,22741.875
3453,19265.465
3454,15246.134
3455,3743.422
3456,54425.156
3457,29662.66
3458,39909.918
3459,23267.777
3460,28047.986
3461,20497.994
3462,3017.7583
3463,4478.9907
3464,35434.91
3465,17854.871
3466,3231.2803
3467,1078.1882
3468,19028.35
3469,20626.09
3470,18837.834
3471,11236.086
3472,4815.1016
3473,5125.4937
3474,8649.129
3475,713.88324
3476,7344.387
3477,5621.609
3478,568.0376
3479,12606.223
3480,6309.8022
3481,568.0376
3482,6180.721
3483,15403.6045
3484,8626.58
3485,21802.613
3486,15634.75
3487,22518.947
3488,9295.507
3489,40693.09
3490,2062.3108
3491,25765.63
3492,12084.287
3493,6410.895
3494,18341.79
3495,13846.58
3496,7412.8076
3497,10545.978
3498,6038.6445
3499,13234.714
3500,9474.182
3501,15276.351
3502,18832.533
3503,9979.927
3504,16799.375
3505,1568.1918
3506,14967.936
3507,3136.025
3508,9461.26
3509,3280.375
3510,2185.1047
3511,16280.106
3512,11143.068
3513,6688.18
3514,36600.305
3515,25618.467
3516,29793.703
3517,2232.0007
3518,15948.187
3519,7284.577
3520,5191.526
3521,41498.203
3522,19450.38
3523,10992.374
3524,43887.867
3525,14047.542
3526,1786.8577
3527,3264.4758
3528,25610.967
3529,3919.5146
3530,8012.608
3531,11462.112
3532,941.461
3533,24.291527
3534,16648.63
3535,33273.008
